ram: set wl 32
ram: set size 64
ram: set size 4096
ram: set wl 32
ram: set size 32
ram: set wl 32
Profile Cycle            4279:             787 evals,             283 toggles,            6622 zeroes,             652 ones
Profile Cycle            4280:             726 evals,             272 toggles,            6825 zeroes,             612 ones
Profile Cycle            4281:             733 evals,             266 toggles,            7023 zeroes,             527 ones
Profile Cycle            4282:             787 evals,             179 toggles,            6848 zeroes,             426 ones
Profile Cycle            4283:             717 evals,             171 toggles,            6936 zeroes,             548 ones
Profile Cycle            4284:             776 evals,             168 toggles,            6704 zeroes,             538 ones
Profile Cycle            4285:             776 evals,              59 toggles,            6744 zeroes,             588 ones
Profile Cycle            4286:             762 evals,             115 toggles,            6697 zeroes,             497 ones
Profile Cycle            4287:             753 evals,              30 toggles,            6612 zeroes,             483 ones
Profile Cycle            4288:             754 evals,               8 toggles,            6616 zeroes,             480 ones
Profile Cycle            4289:             755 evals,              17 toggles,            6619 zeroes,             479 ones
Profile Cycle            4290:             770 evals,              52 toggles,            6693 zeroes,             511 ones
Profile Cycle            4291:             766 evals,             171 toggles,            6740 zeroes,             517 ones
Profile Cycle            4292:             780 evals,             176 toggles,            6731 zeroes,             476 ones
Profile Cycle            4293:             796 evals,             366 toggles,            6914 zeroes,             742 ones
Profile Cycle            4294:             776 evals,             323 toggles,            6489 zeroes,             753 ones
Profile Cycle            4295:             784 evals,             191 toggles,            6661 zeroes,             955 ones
Profile Cycle            4296:             759 evals,             270 toggles,            6480 zeroes,             618 ones
Profile Cycle            4297:             750 evals,              32 toggles,            6403 zeroes,             596 ones
Profile Cycle            4298:             751 evals,               8 toggles,            6407 zeroes,             593 ones
Profile Cycle            4299:             752 evals,              17 toggles,            6410 zeroes,             592 ones
Profile Cycle            4300:             773 evals,              89 toggles,            6620 zeroes,             680 ones
Profile Cycle            4301:             769 evals,             266 toggles,            6680 zeroes,             673 ones
[4301] Sample(127) output: 221
Profile Cycle            4302:             705 evals,             311 toggles,            6739 zeroes,             611 ones
Profile Cycle            4303:             724 evals,             225 toggles,            6892 zeroes,             540 ones
Profile Cycle            4304:             736 evals,             189 toggles,            6927 zeroes,             434 ones
Profile Cycle            4305:             787 evals,              88 toggles,            6835 zeroes,             439 ones
Profile Cycle            4306:             715 evals,             174 toggles,            6912 zeroes,             539 ones
Profile Cycle            4307:             776 evals,             171 toggles,            6652 zeroes,             590 ones
Profile Cycle            4308:             776 evals,              41 toggles,            6698 zeroes,             634 ones
Profile Cycle            4309:             762 evals,             100 toggles,            6636 zeroes,             558 ones
Profile Cycle            4310:             753 evals,              29 toggles,            6540 zeroes,             555 ones
Profile Cycle            4311:             733 evals,              29 toggles,            6526 zeroes,             553 ones
Profile Cycle            4312:             755 evals,              37 toggles,            6559 zeroes,             539 ones
Profile Cycle            4313:             770 evals,              56 toggles,            6622 zeroes,             582 ones
Profile Cycle            4314:             787 evals,             186 toggles,            6642 zeroes,             632 ones
Profile Cycle            4315:             726 evals,             284 toggles,            6882 zeroes,             555 ones
Profile Cycle            4316:             754 evals,             220 toggles,            7056 zeroes,             511 ones
Profile Cycle            4317:             787 evals,             165 toggles,            6865 zeroes,             409 ones
Profile Cycle            4318:             717 evals,             168 toggles,            6950 zeroes,             534 ones
Profile Cycle            4319:             776 evals,             177 toggles,            6727 zeroes,             515 ones
Profile Cycle            4320:             776 evals,              53 toggles,            6761 zeroes,             571 ones
Profile Cycle            4321:             741 evals,             124 toggles,            6693 zeroes,             484 ones
Profile Cycle            4322:             753 evals,              52 toggles,            6609 zeroes,             486 ones
Profile Cycle            4323:             754 evals,              11 toggles,            6616 zeroes,             480 ones
Profile Cycle            4324:             755 evals,               8 toggles,            6610 zeroes,             488 ones
Profile Cycle            4325:             770 evals,              53 toggles,            6690 zeroes,             514 ones
Profile Cycle            4326:             787 evals,             149 toggles,            6761 zeroes,             513 ones
Profile Cycle            4327:             780 evals,             152 toggles,            6734 zeroes,             473 ones
Profile Cycle            4328:             796 evals,             343 toggles,            6944 zeroes,             712 ones
Profile Cycle            4329:             776 evals,             311 toggles,            6522 zeroes,             720 ones
Profile Cycle            4330:             784 evals,             177 toggles,            6745 zeroes,             871 ones
Profile Cycle            4331:             738 evals,             268 toggles,            6510 zeroes,             571 ones
Profile Cycle            4332:             750 evals,              55 toggles,            6472 zeroes,             527 ones
Profile Cycle            4333:             751 evals,              11 toggles,            6479 zeroes,             521 ones
Profile Cycle            4334:             752 evals,               8 toggles,            6473 zeroes,             529 ones
Profile Cycle            4335:             773 evals,              89 toggles,            6713 zeroes,             587 ones
Profile Cycle            4336:             790 evals,             231 toggles,            6809 zeroes,             561 ones
[4336] Sample(128) output: 226
Profile Cycle            4337:             705 evals,             266 toggles,            6835 zeroes,             515 ones
Profile Cycle            4338:             724 evals,             179 toggles,            6946 zeroes,             486 ones
Profile Cycle            4339:             736 evals,             180 toggles,            6956 zeroes,             405 ones
Profile Cycle            4340:             787 evals,              83 toggles,            6858 zeroes,             416 ones
Profile Cycle            4341:             694 evals,             200 toggles,            6878 zeroes,             556 ones
Profile Cycle            4342:             776 evals,             205 toggles,            6652 zeroes,             590 ones
Profile Cycle            4343:             776 evals,              50 toggles,            6695 zeroes,             637 ones
Profile Cycle            4344:             762 evals,             105 toggles,            6636 zeroes,             558 ones
Profile Cycle            4345:             753 evals,              28 toggles,            6562 zeroes,             533 ones
Profile Cycle            4346:             754 evals,               8 toggles,            6566 zeroes,             530 ones
Profile Cycle            4347:             755 evals,              11 toggles,            6563 zeroes,             535 ones
Profile Cycle            4348:             770 evals,              35 toggles,            6651 zeroes,             553 ones
Profile Cycle            4349:             787 evals,             168 toggles,            6746 zeroes,             528 ones
Profile Cycle            4350:             726 evals,             200 toggles,            6868 zeroes,             569 ones
Profile Cycle            4351:             733 evals,             253 toggles,            7024 zeroes,             526 ones
Profile Cycle            4352:             787 evals,             193 toggles,            6870 zeroes,             404 ones
Profile Cycle            4353:             717 evals,             189 toggles,            6927 zeroes,             557 ones
Profile Cycle            4354:             776 evals,             190 toggles,            6702 zeroes,             540 ones
Profile Cycle            4355:             776 evals,              65 toggles,            6736 zeroes,             596 ones
Profile Cycle            4356:             762 evals,             131 toggles,            6701 zeroes,             493 ones
Profile Cycle            4357:             753 evals,              31 toggles,            6616 zeroes,             479 ones
Profile Cycle            4358:             754 evals,               8 toggles,            6620 zeroes,             476 ones
Profile Cycle            4359:             755 evals,              17 toggles,            6623 zeroes,             475 ones
Profile Cycle            4360:             770 evals,              49 toggles,            6697 zeroes,             507 ones
Profile Cycle            4361:             766 evals,             171 toggles,            6762 zeroes,             495 ones
Profile Cycle            4362:             780 evals,             178 toggles,            6781 zeroes,             426 ones
Profile Cycle            4363:             796 evals,             245 toggles,            7119 zeroes,             537 ones
Profile Cycle            4364:             776 evals,             203 toggles,            6662 zeroes,             580 ones
Profile Cycle            4365:             784 evals,             125 toggles,            6883 zeroes,             733 ones
Profile Cycle            4366:             759 evals,             179 toggles,            6607 zeroes,             491 ones
Profile Cycle            4367:             750 evals,              27 toggles,            6530 zeroes,             469 ones
Profile Cycle            4368:             751 evals,               8 toggles,            6534 zeroes,             466 ones
Profile Cycle            4369:             752 evals,              17 toggles,            6537 zeroes,             465 ones
Profile Cycle            4370:             773 evals,              63 toggles,            6771 zeroes,             529 ones
Profile Cycle            4371:             769 evals,             203 toggles,            6783 zeroes,             570 ones
[4371] Sample(129) output: 226
Profile Cycle            4372:             705 evals,             264 toggles,            6837 zeroes,             513 ones
Profile Cycle            4373:             724 evals,             164 toggles,            6948 zeroes,             484 ones
Profile Cycle            4374:             736 evals,             153 toggles,            6957 zeroes,             404 ones
Profile Cycle            4375:             787 evals,              89 toggles,            6865 zeroes,             409 ones
Profile Cycle            4376:             715 evals,             164 toggles,            6897 zeroes,             554 ones
Profile Cycle            4377:             776 evals,             175 toggles,            6643 zeroes,             599 ones
Profile Cycle            4378:             776 evals,              47 toggles,            6683 zeroes,             649 ones
Profile Cycle            4379:             762 evals,             112 toggles,            6633 zeroes,             561 ones
Profile Cycle            4380:             753 evals,              28 toggles,            6541 zeroes,             554 ones
Profile Cycle            4381:             733 evals,              17 toggles,            6518 zeroes,             561 ones
Profile Cycle            4382:             755 evals,              25 toggles,            6546 zeroes,             552 ones
Profile Cycle            4383:             770 evals,              56 toggles,            6616 zeroes,             588 ones
Profile Cycle            4384:             787 evals,             191 toggles,            6666 zeroes,             608 ones
Profile Cycle            4385:             726 evals,             230 toggles,            6872 zeroes,             565 ones
Profile Cycle            4386:             754 evals,             234 toggles,            7054 zeroes,             513 ones
Profile Cycle            4387:             787 evals,             165 toggles,            6863 zeroes,             411 ones
Profile Cycle            4388:             717 evals,             168 toggles,            6948 zeroes,             536 ones
Profile Cycle            4389:             776 evals,             178 toggles,            6725 zeroes,             517 ones
Profile Cycle            4390:             776 evals,              53 toggles,            6759 zeroes,             573 ones
Profile Cycle            4391:             741 evals,             134 toggles,            6691 zeroes,             486 ones
Profile Cycle            4392:             753 evals,              54 toggles,            6619 zeroes,             476 ones
Profile Cycle            4393:             754 evals,              11 toggles,            6626 zeroes,             470 ones
Profile Cycle            4394:             755 evals,               8 toggles,            6620 zeroes,             478 ones
Profile Cycle            4395:             770 evals,              56 toggles,            6700 zeroes,             504 ones
Profile Cycle            4396:             787 evals,             155 toggles,            6771 zeroes,             503 ones
Profile Cycle            4397:             780 evals,             152 toggles,            6744 zeroes,             463 ones
Profile Cycle            4398:             796 evals,             311 toggles,            6984 zeroes,             672 ones
Profile Cycle            4399:             776 evals,             288 toggles,            6556 zeroes,             686 ones
Profile Cycle            4400:             784 evals,             166 toggles,            6739 zeroes,             877 ones
Profile Cycle            4401:             738 evals,             253 toggles,            6506 zeroes,             575 ones
Profile Cycle            4402:             750 evals,              48 toggles,            6451 zeroes,             548 ones
Profile Cycle            4403:             751 evals,              11 toggles,            6458 zeroes,             542 ones
Profile Cycle            4404:             752 evals,               8 toggles,            6452 zeroes,             550 ones
Profile Cycle            4405:             773 evals,              97 toggles,            6668 zeroes,             632 ones
Profile Cycle            4406:             790 evals,             237 toggles,            6725 zeroes,             645 ones
[4406] Sample(130) output: 237
Profile Cycle            4407:             705 evals,             296 toggles,            6745 zeroes,             605 ones
Profile Cycle            4408:             724 evals,             214 toggles,            6876 zeroes,             556 ones
Profile Cycle            4409:             736 evals,             184 toggles,            6908 zeroes,             453 ones
Profile Cycle            4410:             787 evals,              84 toggles,            6810 zeroes,             464 ones
Profile Cycle            4411:             694 evals,             224 toggles,            6797 zeroes,             637 ones
Profile Cycle            4412:             776 evals,             323 toggles,            6753 zeroes,             489 ones
Profile Cycle            4413:             776 evals,              56 toggles,            6790 zeroes,             542 ones
Profile Cycle            4414:             762 evals,             121 toggles,            6743 zeroes,             451 ones
Profile Cycle            4415:             753 evals,              35 toggles,            6657 zeroes,             438 ones
Profile Cycle            4416:             754 evals,               8 toggles,            6661 zeroes,             435 ones
Profile Cycle            4417:             755 evals,              11 toggles,            6658 zeroes,             440 ones
Profile Cycle            4418:             770 evals,              55 toggles,            6725 zeroes,             479 ones
Profile Cycle            4419:             787 evals,             217 toggles,            6802 zeroes,             472 ones
Profile Cycle            4420:             726 evals,             237 toggles,            6982 zeroes,             455 ones
Profile Cycle            4421:             733 evals,             260 toggles,            7140 zeroes,             410 ones
Profile Cycle            4422:             787 evals,             197 toggles,            7000 zeroes,             274 ones
Profile Cycle            4423:             717 evals,             189 toggles,            7057 zeroes,             427 ones
Profile Cycle            4424:             776 evals,             191 toggles,            6832 zeroes,             410 ones
Profile Cycle            4425:             776 evals,              65 toggles,            6866 zeroes,             466 ones
Profile Cycle            4426:             762 evals,             132 toggles,            6831 zeroes,             363 ones
Profile Cycle            4427:             753 evals,              31 toggles,            6746 zeroes,             349 ones
Profile Cycle            4428:             754 evals,               8 toggles,            6750 zeroes,             346 ones
Profile Cycle            4429:             755 evals,              17 toggles,            6753 zeroes,             345 ones
Profile Cycle            4430:             770 evals,              52 toggles,            6827 zeroes,             377 ones
Profile Cycle            4431:             766 evals,             183 toggles,            6892 zeroes,             365 ones
Profile Cycle            4432:             780 evals,             174 toggles,            6879 zeroes,             328 ones
Profile Cycle            4433:             796 evals,             321 toggles,            7125 zeroes,             531 ones
Profile Cycle            4434:             776 evals,             278 toggles,            6688 zeroes,             554 ones
Profile Cycle            4435:             784 evals,             213 toggles,            6970 zeroes,             646 ones
Profile Cycle            4436:             759 evals,             242 toggles,            6714 zeroes,             384 ones
Profile Cycle            4437:             750 evals,              30 toggles,            6637 zeroes,             362 ones
Profile Cycle            4438:             751 evals,               8 toggles,            6641 zeroes,             359 ones
Profile Cycle            4439:             752 evals,              17 toggles,            6644 zeroes,             358 ones
Profile Cycle            4440:             773 evals,              76 toggles,            6890 zeroes,             410 ones
Profile Cycle            4441:             769 evals,             218 toggles,            6956 zeroes,             397 ones
[4441] Sample(131) output: 290
Profile Cycle            4442:             705 evals,             254 toggles,            7023 zeroes,             327 ones
Profile Cycle            4443:             724 evals,             210 toggles,            7111 zeroes,             321 ones
Profile Cycle            4444:             736 evals,             175 toggles,            7128 zeroes,             233 ones
Profile Cycle            4445:             787 evals,              89 toggles,            7036 zeroes,             238 ones
Profile Cycle            4446:             715 evals,             190 toggles,            7077 zeroes,             374 ones
Profile Cycle            4447:             776 evals,             178 toggles,            6823 zeroes,             419 ones
Profile Cycle            4448:             776 evals,              47 toggles,            6863 zeroes,             469 ones
Profile Cycle            4449:             762 evals,             115 toggles,            6813 zeroes,             381 ones
Profile Cycle            4450:             753 evals,              34 toggles,            6709 zeroes,             386 ones
Profile Cycle            4451:             733 evals,              20 toggles,            6686 zeroes,             393 ones
Profile Cycle            4452:             755 evals,              27 toggles,            6716 zeroes,             382 ones
Profile Cycle            4453:             770 evals,              72 toggles,            6765 zeroes,             439 ones
Profile Cycle            4454:             787 evals,             225 toggles,            6779 zeroes,             495 ones
Profile Cycle            4455:             726 evals,             291 toggles,            7024 zeroes,             413 ones
Profile Cycle            4456:             754 evals,             231 toggles,            7201 zeroes,             366 ones
Profile Cycle            4457:             787 evals,             175 toggles,            7030 zeroes,             244 ones
Profile Cycle            4458:             717 evals,             186 toggles,            7084 zeroes,             400 ones
Profile Cycle            4459:             776 evals,             199 toggles,            6868 zeroes,             374 ones
Profile Cycle            4460:             776 evals,              59 toggles,            6896 zeroes,             436 ones
Profile Cycle            4461:             741 evals,             140 toggles,            6831 zeroes,             346 ones
Profile Cycle            4462:             753 evals,              49 toggles,            6786 zeroes,             309 ones
Profile Cycle            4463:             754 evals,              11 toggles,            6793 zeroes,             303 ones
Profile Cycle            4464:             755 evals,               8 toggles,            6787 zeroes,             311 ones
Profile Cycle            4465:             770 evals,              59 toggles,            6867 zeroes,             337 ones
Profile Cycle            4466:             787 evals,             170 toggles,            6956 zeroes,             318 ones
Profile Cycle            4467:             780 evals,             152 toggles,            6929 zeroes,             278 ones
Profile Cycle            4468:             796 evals,             409 toggles,            7082 zeroes,             574 ones
Profile Cycle            4469:             776 evals,             358 toggles,            6672 zeroes,             570 ones
Profile Cycle            4470:             784 evals,             193 toggles,            6816 zeroes,             800 ones
Profile Cycle            4471:             738 evals,             315 toggles,            6625 zeroes,             456 ones
Profile Cycle            4472:             750 evals,              53 toggles,            6573 zeroes,             426 ones
Profile Cycle            4473:             751 evals,              11 toggles,            6580 zeroes,             420 ones
Profile Cycle            4474:             752 evals,               8 toggles,            6574 zeroes,             428 ones
Profile Cycle            4475:             773 evals,              92 toggles,            6802 zeroes,             498 ones
Profile Cycle            4476:             790 evals,             263 toggles,            6916 zeroes,             454 ones
[4476] Sample(132) output: 422
Profile Cycle            4477:             705 evals,             275 toggles,            6938 zeroes,             412 ones
Profile Cycle            4478:             724 evals,             184 toggles,            7049 zeroes,             383 ones
Profile Cycle            4479:             736 evals,             202 toggles,            7081 zeroes,             280 ones
Profile Cycle            4480:             787 evals,              84 toggles,            6983 zeroes,             291 ones
Profile Cycle            4481:             694 evals,             236 toggles,            6985 zeroes,             449 ones
Profile Cycle            4482:             776 evals,             316 toggles,            6609 zeroes,             633 ones
Profile Cycle            4483:             776 evals,              56 toggles,            6646 zeroes,             686 ones
Profile Cycle            4484:             762 evals,             124 toggles,            6599 zeroes,             595 ones
Profile Cycle            4485:             753 evals,              43 toggles,            6497 zeroes,             598 ones
Profile Cycle            4486:             754 evals,               8 toggles,            6501 zeroes,             595 ones
Profile Cycle            4487:             755 evals,              11 toggles,            6498 zeroes,             600 ones
Profile Cycle            4488:             770 evals,              77 toggles,            6537 zeroes,             667 ones
Profile Cycle            4489:             787 evals,             259 toggles,            6566 zeroes,             708 ones
Profile Cycle            4490:             726 evals,             300 toggles,            6805 zeroes,             632 ones
Profile Cycle            4491:             733 evals,             261 toggles,            6967 zeroes,             583 ones
Profile Cycle            4492:             787 evals,             209 toggles,            6840 zeroes,             434 ones
Profile Cycle            4493:             717 evals,             207 toggles,            6866 zeroes,             618 ones
Profile Cycle            4494:             776 evals,             212 toggles,            6648 zeroes,             594 ones
Profile Cycle            4495:             776 evals,              71 toggles,            6676 zeroes,             656 ones
Profile Cycle            4496:             762 evals,             147 toggles,            6653 zeroes,             541 ones
Profile Cycle            4497:             753 evals,              32 toggles,            6568 zeroes,             527 ones
Profile Cycle            4498:             754 evals,               8 toggles,            6572 zeroes,             524 ones
Profile Cycle            4499:             755 evals,              17 toggles,            6575 zeroes,             523 ones
Profile Cycle            4500:             770 evals,              56 toggles,            6649 zeroes,             555 ones
Profile Cycle            4501:             766 evals,             194 toggles,            6735 zeroes,             522 ones
Profile Cycle            4502:             780 evals,             162 toggles,            6739 zeroes,             468 ones
Profile Cycle            4503:             796 evals,             426 toggles,            6868 zeroes,             788 ones
Profile Cycle            4504:             776 evals,             371 toggles,            6455 zeroes,             787 ones
Profile Cycle            4505:             784 evals,             229 toggles,            6659 zeroes,             957 ones
Profile Cycle            4506:             759 evals,             304 toggles,            6492 zeroes,             606 ones
Profile Cycle            4507:             750 evals,              34 toggles,            6415 zeroes,             584 ones
Profile Cycle            4508:             751 evals,               8 toggles,            6419 zeroes,             581 ones
Profile Cycle            4509:             752 evals,              17 toggles,            6422 zeroes,             580 ones
Profile Cycle            4510:             773 evals,              83 toggles,            6656 zeroes,             644 ones
Profile Cycle            4511:             769 evals,             276 toggles,            6779 zeroes,             574 ones
[4511] Sample(133) output: 674
Profile Cycle            4512:             705 evals,             275 toggles,            6821 zeroes,             529 ones
Profile Cycle            4513:             724 evals,             199 toggles,            6912 zeroes,             520 ones
Profile Cycle            4514:             736 evals,             195 toggles,            6943 zeroes,             418 ones
Profile Cycle            4515:             787 evals,              90 toggles,            6851 zeroes,             423 ones
Profile Cycle            4516:             715 evals,             226 toggles,            6874 zeroes,             577 ones
Profile Cycle            4517:             776 evals,             191 toggles,            6626 zeroes,             616 ones
Profile Cycle            4518:             776 evals,              53 toggles,            6660 zeroes,             672 ones
Profile Cycle            4519:             762 evals,             136 toggles,            6622 zeroes,             572 ones
Profile Cycle            4520:             753 evals,              39 toggles,            6510 zeroes,             585 ones
Profile Cycle            4521:             733 evals,              17 toggles,            6493 zeroes,             586 ones
Profile Cycle            4522:             755 evals,              21 toggles,            6509 zeroes,             589 ones
Profile Cycle            4523:             770 evals,              84 toggles,            6544 zeroes,             660 ones
Profile Cycle            4524:             787 evals,             260 toggles,            6552 zeroes,             722 ones
Profile Cycle            4525:             726 evals,             310 toggles,            6850 zeroes,             587 ones
Profile Cycle            4526:             754 evals,             248 toggles,            7040 zeroes,             527 ones
Profile Cycle            4527:             787 evals,             165 toggles,            6849 zeroes,             425 ones
Profile Cycle            4528:             717 evals,             168 toggles,            6934 zeroes,             550 ones
Profile Cycle            4529:             776 evals,             179 toggles,            6711 zeroes,             531 ones
Profile Cycle            4530:             776 evals,              53 toggles,            6745 zeroes,             587 ones
Profile Cycle            4531:             741 evals,             129 toggles,            6677 zeroes,             500 ones
Profile Cycle            4532:             753 evals,              48 toggles,            6629 zeroes,             466 ones
Profile Cycle            4533:             754 evals,              11 toggles,            6636 zeroes,             460 ones
Profile Cycle            4534:             755 evals,               8 toggles,            6630 zeroes,             468 ones
Profile Cycle            4535:             770 evals,              55 toggles,            6717 zeroes,             487 ones
Profile Cycle            4536:             787 evals,             153 toggles,            6800 zeroes,             474 ones
Profile Cycle            4537:             780 evals,             140 toggles,            6753 zeroes,             454 ones
Profile Cycle            4538:             796 evals,             419 toggles,            6873 zeroes,             783 ones
Profile Cycle            4539:             776 evals,             380 toggles,            6469 zeroes,             773 ones
Profile Cycle            4540:             784 evals,             253 toggles,            6572 zeroes,            1044 ones
Profile Cycle            4541:             738 evals,             330 toggles,            6425 zeroes,             656 ones
Profile Cycle            4542:             750 evals,              48 toggles,            6364 zeroes,             635 ones
Profile Cycle            4543:             751 evals,              11 toggles,            6371 zeroes,             629 ones
Profile Cycle            4544:             752 evals,               8 toggles,            6365 zeroes,             637 ones
Profile Cycle            4545:             773 evals,             113 toggles,            6581 zeroes,             719 ones
Profile Cycle            4546:             790 evals,             279 toggles,            6698 zeroes,             672 ones
[4546] Sample(134) output: 1055
Profile Cycle            4547:             705 evals,             300 toggles,            6716 zeroes,             634 ones
Profile Cycle            4548:             724 evals,             203 toggles,            6827 zeroes,             605 ones
Profile Cycle            4549:             736 evals,             214 toggles,            6881 zeroes,             480 ones
Profile Cycle            4550:             787 evals,              85 toggles,            6783 zeroes,             491 ones
Profile Cycle            4551:             694 evals,             279 toggles,            6761 zeroes,             673 ones
Profile Cycle            4552:             776 evals,             248 toggles,            6571 zeroes,             671 ones
Profile Cycle            4553:             776 evals,              62 toggles,            6602 zeroes,             730 ones
Profile Cycle            4554:             762 evals,             142 toggles,            6567 zeroes,             627 ones
Profile Cycle            4555:             753 evals,              44 toggles,            6465 zeroes,             630 ones
Profile Cycle            4556:             754 evals,               8 toggles,            6469 zeroes,             627 ones
Profile Cycle            4557:             755 evals,              11 toggles,            6466 zeroes,             632 ones
Profile Cycle            4558:             770 evals,              80 toggles,            6505 zeroes,             699 ones
Profile Cycle            4559:             787 evals,             274 toggles,            6552 zeroes,             722 ones
Profile Cycle            4560:             726 evals,             303 toggles,            6804 zeroes,             633 ones
Profile Cycle            4561:             733 evals,             273 toggles,            6976 zeroes,             574 ones
Profile Cycle            4562:             787 evals,             185 toggles,            6824 zeroes,             450 ones
Profile Cycle            4563:             717 evals,             185 toggles,            6878 zeroes,             606 ones
Profile Cycle            4564:             776 evals,             192 toggles,            6653 zeroes,             589 ones
Profile Cycle            4565:             776 evals,              65 toggles,            6687 zeroes,             645 ones
Profile Cycle            4566:             762 evals,             133 toggles,            6652 zeroes,             542 ones
Profile Cycle            4567:             753 evals,              29 toggles,            6571 zeroes,             524 ones
Profile Cycle            4568:             754 evals,               8 toggles,            6575 zeroes,             521 ones
Profile Cycle            4569:             755 evals,              17 toggles,            6578 zeroes,             520 ones
Profile Cycle            4570:             770 evals,              48 toggles,            6659 zeroes,             545 ones
Profile Cycle            4571:             766 evals,             172 toggles,            6739 zeroes,             518 ones
Profile Cycle            4572:             780 evals,             160 toggles,            6713 zeroes,             494 ones
Profile Cycle            4573:             796 evals,             399 toggles,            6869 zeroes,             787 ones
Profile Cycle            4574:             776 evals,             347 toggles,            6450 zeroes,             792 ones
Profile Cycle            4575:             784 evals,             216 toggles,            6635 zeroes,             981 ones
Profile Cycle            4576:             759 evals,             289 toggles,            6481 zeroes,             617 ones
Profile Cycle            4577:             750 evals,              33 toggles,            6404 zeroes,             595 ones
Profile Cycle            4578:             751 evals,               8 toggles,            6408 zeroes,             592 ones
Profile Cycle            4579:             752 evals,              17 toggles,            6411 zeroes,             591 ones
Profile Cycle            4580:             773 evals,              88 toggles,            6633 zeroes,             667 ones
Profile Cycle            4581:             769 evals,             266 toggles,            6723 zeroes,             630 ones
[4581] Sample(135) output: 1543
Profile Cycle            4582:             705 evals,             288 toggles,            6769 zeroes,             581 ones
Profile Cycle            4583:             724 evals,             236 toggles,            6894 zeroes,             538 ones
Profile Cycle            4584:             736 evals,             191 toggles,            6919 zeroes,             442 ones
Profile Cycle            4585:             787 evals,              89 toggles,            6827 zeroes,             447 ones
Profile Cycle            4586:             715 evals,             214 toggles,            6880 zeroes,             571 ones
Profile Cycle            4587:             776 evals,             181 toggles,            6626 zeroes,             616 ones
Profile Cycle            4588:             776 evals,              47 toggles,            6666 zeroes,             666 ones
Profile Cycle            4589:             762 evals,             118 toggles,            6616 zeroes,             578 ones
Profile Cycle            4590:             753 evals,              36 toggles,            6508 zeroes,             587 ones
Profile Cycle            4591:             733 evals,              23 toggles,            6491 zeroes,             588 ones
Profile Cycle            4592:             755 evals,              37 toggles,            6529 zeroes,             569 ones
Profile Cycle            4593:             770 evals,              77 toggles,            6571 zeroes,             633 ones
Profile Cycle            4594:             787 evals,             233 toggles,            6573 zeroes,             701 ones
Profile Cycle            4595:             726 evals,             324 toggles,            6844 zeroes,             593 ones
Profile Cycle            4596:             754 evals,             231 toggles,            7021 zeroes,             546 ones
Profile Cycle            4597:             787 evals,             175 toggles,            6850 zeroes,             424 ones
Profile Cycle            4598:             717 evals,             182 toggles,            6901 zeroes,             583 ones
Profile Cycle            4599:             776 evals,             199 toggles,            6685 zeroes,             557 ones
Profile Cycle            4600:             776 evals,              59 toggles,            6713 zeroes,             619 ones
Profile Cycle            4601:             741 evals,             140 toggles,            6654 zeroes,             523 ones
Profile Cycle            4602:             753 evals,              41 toggles,            6593 zeroes,             502 ones
Profile Cycle            4603:             754 evals,              11 toggles,            6600 zeroes,             496 ones
Profile Cycle            4604:             755 evals,               8 toggles,            6594 zeroes,             504 ones
Profile Cycle            4605:             770 evals,              50 toggles,            6688 zeroes,             516 ones
Profile Cycle            4606:             787 evals,             152 toggles,            6801 zeroes,             473 ones
Profile Cycle            4607:             780 evals,             128 toggles,            6734 zeroes,             473 ones
Profile Cycle            4608:             796 evals,             383 toggles,            6917 zeroes,             739 ones
Profile Cycle            4609:             776 evals,             335 toggles,            6501 zeroes,             741 ones
Profile Cycle            4610:             784 evals,             186 toggles,            6656 zeroes,             960 ones
Profile Cycle            4611:             738 evals,             282 toggles,            6462 zeroes,             619 ones
Profile Cycle            4612:             750 evals,              56 toggles,            6403 zeroes,             596 ones
Profile Cycle            4613:             751 evals,              11 toggles,            6410 zeroes,             590 ones
Profile Cycle            4614:             752 evals,               8 toggles,            6404 zeroes,             598 ones
Profile Cycle            4615:             773 evals,              84 toggles,            6656 zeroes,             644 ones
Profile Cycle            4616:             790 evals,             225 toggles,            6779 zeroes,             591 ones
[4616] Sample(136) output: 2081
Profile Cycle            4617:             705 evals,             235 toggles,            6805 zeroes,             545 ones
Profile Cycle            4618:             724 evals,             200 toggles,            6876 zeroes,             556 ones
Profile Cycle            4619:             736 evals,             198 toggles,            6908 zeroes,             453 ones
Profile Cycle            4620:             787 evals,              84 toggles,            6810 zeroes,             464 ones
Profile Cycle            4621:             694 evals,             246 toggles,            6806 zeroes,             628 ones
Profile Cycle            4622:             776 evals,             229 toggles,            6607 zeroes,             635 ones
Profile Cycle            4623:             776 evals,              56 toggles,            6644 zeroes,             688 ones
Profile Cycle            4624:             762 evals,             125 toggles,            6597 zeroes,             597 ones
Profile Cycle            4625:             753 evals,              43 toggles,            6495 zeroes,             600 ones
Profile Cycle            4626:             754 evals,               8 toggles,            6499 zeroes,             597 ones
Profile Cycle            4627:             755 evals,              11 toggles,            6496 zeroes,             602 ones
Profile Cycle            4628:             770 evals,              77 toggles,            6535 zeroes,             669 ones
Profile Cycle            4629:             787 evals,             251 toggles,            6564 zeroes,             710 ones
Profile Cycle            4630:             726 evals,             292 toggles,            6797 zeroes,             640 ones
Profile Cycle            4631:             733 evals,             270 toggles,            6959 zeroes,             591 ones
