ram: set wl 32
ram: set size 64
ram: set size 4096
ram: set wl 32
ram: set size 32
ram: set wl 32
Profile Cycle            4026:             602 evals,             204 toggles,            5444 zeroes,             542 ones
Profile Cycle            4027:             658 evals,             165 toggles,            5382 zeroes,             581 ones
Profile Cycle            4028:             658 evals,              52 toggles,            5418 zeroes,             635 ones
Profile Cycle            4029:             644 evals,             105 toggles,            5360 zeroes,             555 ones
Profile Cycle            4030:             635 evals,              34 toggles,            5254 zeroes,             562 ones
Profile Cycle            4031:             615 evals,              23 toggles,            5240 zeroes,             560 ones
Profile Cycle            4032:             637 evals,              29 toggles,            5251 zeroes,             568 ones
Profile Cycle            4033:             653 evals,              72 toggles,            5333 zeroes,             624 ones
Profile Cycle            4034:             670 evals,             203 toggles,            5339 zeroes,             687 ones
Profile Cycle            4035:             621 evals,             343 toggles,            5592 zeroes,             578 ones
Profile Cycle            4036:             647 evals,             250 toggles,            5772 zeroes,             496 ones
Profile Cycle            4037:             669 evals,             132 toggles,            5558 zeroes,             436 ones
Profile Cycle            4038:             604 evals,             215 toggles,            5394 zeroes,             625 ones
Profile Cycle            4039:             658 evals,             190 toggles,            5369 zeroes,             594 ones
Profile Cycle            4040:             658 evals,              64 toggles,            5393 zeroes,             660 ones
Profile Cycle            4041:             623 evals,             130 toggles,            5323 zeroes,             575 ones
Profile Cycle            4042:             635 evals,              57 toggles,            5279 zeroes,             537 ones
Profile Cycle            4043:             636 evals,              11 toggles,            5286 zeroes,             531 ones
Profile Cycle            4044:             637 evals,               8 toggles,            5280 zeroes,             539 ones
Profile Cycle            4045:             653 evals,              62 toggles,            5393 zeroes,             564 ones
Profile Cycle            4046:             670 evals,             232 toggles,            5504 zeroes,             522 ones
Profile Cycle            4047:             659 evals,             423 toggles,            5398 zeroes,             761 ones
Profile Cycle            4048:             679 evals,             388 toggles,            5668 zeroes,             665 ones
Profile Cycle            4049:             634 evals,             335 toggles,            5588 zeroes,             720 ones
Profile Cycle            4050:             647 evals,             373 toggles,            5840 zeroes,             542 ones
[4050] 145 4102
Profile Cycle            4051:             586 evals,             187 toggles,            5673 zeroes,             460 ones
Profile Cycle            4052:             621 evals,             216 toggles,            5710 zeroes,             457 ones
Profile Cycle            4053:             629 evals,             165 toggles,            5689 zeroes,             373 ones
Profile Cycle            4054:             669 evals,              98 toggles,            5622 zeroes,             372 ones
Profile Cycle            4055:             602 evals,             217 toggles,            5480 zeroes,             506 ones
Profile Cycle            4056:             658 evals,             145 toggles,            5415 zeroes,             548 ones
Profile Cycle            4057:             658 evals,              55 toggles,            5454 zeroes,             599 ones
Profile Cycle            4058:             644 evals,              95 toggles,            5387 zeroes,             528 ones
Profile Cycle            4059:             635 evals,              49 toggles,            5278 zeroes,             538 ones
Profile Cycle            4060:             636 evals,               8 toggles,            5282 zeroes,             535 ones
Profile Cycle            4061:             616 evals,              17 toggles,            5252 zeroes,             550 ones
Profile Cycle            4062:             653 evals,             107 toggles,            5341 zeroes,             616 ones
Profile Cycle            4063:             670 evals,             248 toggles,            5314 zeroes,             712 ones
Profile Cycle            4064:             621 evals,             351 toggles,            5630 zeroes,             540 ones
Profile Cycle            4065:             647 evals,             245 toggles,            5814 zeroes,             454 ones
Profile Cycle            4066:             669 evals,             122 toggles,            5584 zeroes,             410 ones
Profile Cycle            4067:             604 evals,             195 toggles,            5447 zeroes,             572 ones
Profile Cycle            4068:             658 evals,             162 toggles,            5407 zeroes,             556 ones
Profile Cycle            4069:             658 evals,              67 toggles,            5446 zeroes,             607 ones
Profile Cycle            4070:             644 evals,             109 toggles,            5388 zeroes,             527 ones
Profile Cycle            4071:             614 evals,              43 toggles,            5284 zeroes,             515 ones
Profile Cycle            4072:             636 evals,              35 toggles,            5301 zeroes,             516 ones
Profile Cycle            4073:             637 evals,              11 toggles,            5298 zeroes,             521 ones
Profile Cycle            4074:             653 evals,              49 toggles,            5412 zeroes,             545 ones
Profile Cycle            4075:             670 evals,             215 toggles,            5523 zeroes,             503 ones
Profile Cycle            4076:             659 evals,             373 toggles,            5436 zeroes,             723 ones
Profile Cycle            4077:             679 evals,             283 toggles,            5669 zeroes,             664 ones
Profile Cycle            4078:             634 evals,             395 toggles,            5446 zeroes,             862 ones
Profile Cycle            4079:             647 evals,             536 toggles,            5727 zeroes,             655 ones
[4079] 146 4440
Profile Cycle            4080:             607 evals,             228 toggles,            5629 zeroes,             521 ones
Profile Cycle            4081:             600 evals,             241 toggles,            5638 zeroes,             512 ones
Profile Cycle            4082:             629 evals,             199 toggles,            5650 zeroes,             412 ones
Profile Cycle            4083:             669 evals,             102 toggles,            5586 zeroes,             408 ones
Profile Cycle            4084:             602 evals,             244 toggles,            5421 zeroes,             565 ones
Profile Cycle            4085:             658 evals,             173 toggles,            5367 zeroes,             596 ones
Profile Cycle            4086:             658 evals,              58 toggles,            5397 zeroes,             656 ones
Profile Cycle            4087:             644 evals,             113 toggles,            5342 zeroes,             573 ones
Profile Cycle            4088:             635 evals,              39 toggles,            5228 zeroes,             588 ones
Profile Cycle            4089:             636 evals,              17 toggles,            5241 zeroes,             576 ones
Profile Cycle            4090:             637 evals,               8 toggles,            5235 zeroes,             584 ones
Profile Cycle            4091:             632 evals,              97 toggles,            5279 zeroes,             661 ones
Profile Cycle            4092:             670 evals,             371 toggles,            5483 zeroes,             543 ones
Profile Cycle            4093:             621 evals,             354 toggles,            5762 zeroes,             408 ones
Profile Cycle            4094:             647 evals,             260 toggles,            5950 zeroes,             318 ones
Profile Cycle            4095:             669 evals,             135 toggles,            5739 zeroes,             255 ones
Profile Cycle            4096:             604 evals,             207 toggles,            5569 zeroes,             450 ones
Profile Cycle            4097:             658 evals,             185 toggles,            5538 zeroes,             425 ones
Profile Cycle            4098:             658 evals,              64 toggles,            5562 zeroes,             491 ones
Profile Cycle            4099:             644 evals,             131 toggles,            5522 zeroes,             393 ones
Profile Cycle            4100:             635 evals,              30 toggles,            5428 zeroes,             388 ones
Profile Cycle            4101:             615 evals,              17 toggles,            5408 zeroes,             392 ones
Profile Cycle            4102:             637 evals,              33 toggles,            5433 zeroes,             386 ones
Profile Cycle            4103:             653 evals,              63 toggles,            5536 zeroes,             421 ones
Profile Cycle            4104:             670 evals,             240 toggles,            5635 zeroes,             391 ones
Profile Cycle            4105:             659 evals,             335 toggles,            5650 zeroes,             509 ones
Profile Cycle            4106:             679 evals,             394 toggles,            5771 zeroes,             562 ones
Profile Cycle            4107:             634 evals,             412 toggles,            5596 zeroes,             712 ones
Profile Cycle            4108:             647 evals,             478 toggles,            5859 zeroes,             523 ones
[4108] 147 4707
Profile Cycle            4109:             607 evals,             217 toggles,            5756 zeroes,             394 ones
Profile Cycle            4110:             621 evals,             266 toggles,            5820 zeroes,             347 ones
Profile Cycle            4111:             608 evals,             190 toggles,            5783 zeroes,             262 ones
Profile Cycle            4112:             669 evals,             123 toggles,            5730 zeroes,             264 ones
Profile Cycle            4113:             602 evals,             216 toggles,            5591 zeroes,             395 ones
Profile Cycle            4114:             658 evals,             145 toggles,            5526 zeroes,             437 ones
Profile Cycle            4115:             658 evals,              58 toggles,            5568 zeroes,             485 ones
Profile Cycle            4116:             644 evals,              95 toggles,            5501 zeroes,             414 ones
Profile Cycle            4117:             635 evals,              43 toggles,            5386 zeroes,             430 ones
Profile Cycle            4118:             636 evals,               8 toggles,            5390 zeroes,             427 ones
Profile Cycle            4119:             637 evals,              17 toggles,            5393 zeroes,             426 ones
Profile Cycle            4120:             653 evals,              87 toggles,            5451 zeroes,             506 ones
Profile Cycle            4121:             649 evals,             248 toggles,            5397 zeroes,             612 ones
Profile Cycle            4122:             621 evals,             381 toggles,            5747 zeroes,             423 ones
Profile Cycle            4123:             647 evals,             246 toggles,            5930 zeroes,             338 ones
Profile Cycle            4124:             669 evals,             129 toggles,            5713 zeroes,             281 ones
Profile Cycle            4125:             604 evals,             221 toggles,            5555 zeroes,             464 ones
Profile Cycle            4126:             658 evals,             181 toggles,            5521 zeroes,             442 ones
Profile Cycle            4127:             658 evals,              67 toggles,            5548 zeroes,             505 ones
Profile Cycle            4128:             644 evals,             121 toggles,            5499 zeroes,             416 ones
Profile Cycle            4129:             635 evals,              39 toggles,            5414 zeroes,             402 ones
Profile Cycle            4130:             636 evals,               8 toggles,            5418 zeroes,             399 ones
Profile Cycle            4131:             616 evals,              20 toggles,            5388 zeroes,             414 ones
Profile Cycle            4132:             653 evals,              80 toggles,            5521 zeroes,             436 ones
Profile Cycle            4133:             670 evals,             245 toggles,            5623 zeroes,             403 ones
Profile Cycle            4134:             659 evals,             442 toggles,            5501 zeroes,             658 ones
Profile Cycle            4135:             679 evals,             345 toggles,            5744 zeroes,             589 ones
Profile Cycle            4136:             634 evals,             422 toggles,            5486 zeroes,             822 ones
Profile Cycle            4137:             647 evals,             581 toggles,            5785 zeroes,             597 ones
[4137] 148 4887
Profile Cycle            4138:             607 evals,             256 toggles,            5726 zeroes,             424 ones
Profile Cycle            4139:             621 evals,             215 toggles,            5805 zeroes,             362 ones
Profile Cycle            4140:             629 evals,             184 toggles,            5795 zeroes,             267 ones
Profile Cycle            4141:             648 evals,             108 toggles,            5701 zeroes,             276 ones
Profile Cycle            4142:             602 evals,             255 toggles,            5576 zeroes,             410 ones
Profile Cycle            4143:             658 evals,             169 toggles,            5519 zeroes,             444 ones
Profile Cycle            4144:             658 evals,              58 toggles,            5549 zeroes,             504 ones
Profile Cycle            4145:             644 evals,             115 toggles,            5497 zeroes,             418 ones
Profile Cycle            4146:             635 evals,              37 toggles,            5387 zeroes,             429 ones
Profile Cycle            4147:             636 evals,              11 toggles,            5394 zeroes,             423 ones
Profile Cycle            4148:             637 evals,               8 toggles,            5388 zeroes,             431 ones
Profile Cycle            4149:             653 evals,              88 toggles,            5469 zeroes,             488 ones
Profile Cycle            4150:             670 evals,             232 toggles,            5481 zeroes,             545 ones
Profile Cycle            4151:             600 evals,             368 toggles,            5710 zeroes,             443 ones
Profile Cycle            4152:             647 evals,             287 toggles,            5927 zeroes,             341 ones
Profile Cycle            4153:             669 evals,             139 toggles,            5726 zeroes,             268 ones
Profile Cycle            4154:             604 evals,             234 toggles,            5535 zeroes,             484 ones
Profile Cycle            4155:             658 evals,             207 toggles,            5513 zeroes,             450 ones
Profile Cycle            4156:             658 evals,              70 toggles,            5531 zeroes,             522 ones
Profile Cycle            4157:             644 evals,             137 toggles,            5494 zeroes,             421 ones
Profile Cycle            4158:             635 evals,              31 toggles,            5400 zeroes,             416 ones
Profile Cycle            4159:             636 evals,              17 toggles,            5413 zeroes,             404 ones
Profile Cycle            4160:             637 evals,               8 toggles,            5407 zeroes,             412 ones
Profile Cycle            4161:             632 evals,              70 toggles,            5489 zeroes,             451 ones
Profile Cycle            4162:             670 evals,             368 toggles,            5481 zeroes,             545 ones
Profile Cycle            4163:             659 evals,             421 toggles,            5397 zeroes,             762 ones
Profile Cycle            4164:             679 evals,             398 toggles,            5639 zeroes,             694 ones
Profile Cycle            4165:             634 evals,             386 toggles,            5462 zeroes,             846 ones
Profile Cycle            4166:             647 evals,             476 toggles,            5734 zeroes,             648 ones
[4166] 149 4994
Profile Cycle            4167:             607 evals,             213 toggles,            5637 zeroes,             513 ones
Profile Cycle            4168:             621 evals,             218 toggles,            5664 zeroes,             503 ones
Profile Cycle            4169:             629 evals,             191 toggles,            5671 zeroes,             391 ones
Profile Cycle            4170:             669 evals,              99 toggles,            5604 zeroes,             390 ones
Profile Cycle            4171:             581 evals,             250 toggles,            5415 zeroes,             554 ones
Profile Cycle            4172:             658 evals,             176 toggles,            5382 zeroes,             581 ones
Profile Cycle            4173:             658 evals,              61 toggles,            5415 zeroes,             638 ones
Profile Cycle            4174:             644 evals,             108 toggles,            5357 zeroes,             558 ones
Profile Cycle            4175:             635 evals,              45 toggles,            5249 zeroes,             567 ones
Profile Cycle            4176:             636 evals,               8 toggles,            5253 zeroes,             564 ones
Profile Cycle            4177:             637 evals,              11 toggles,            5250 zeroes,             569 ones
Profile Cycle            4178:             653 evals,              81 toggles,            5315 zeroes,             642 ones
Profile Cycle            4179:             670 evals,             245 toggles,            5324 zeroes,             702 ones
Profile Cycle            4180:             621 evals,             351 toggles,            5618 zeroes,             552 ones
Profile Cycle            4181:             626 evals,             259 toggles,            5783 zeroes,             468 ones
Profile Cycle            4182:             669 evals,             135 toggles,            5587 zeroes,             407 ones
Profile Cycle            4183:             604 evals,             199 toggles,            5453 zeroes,             566 ones
Profile Cycle            4184:             658 evals,             163 toggles,            5413 zeroes,             550 ones
Profile Cycle            4185:             658 evals,              64 toggles,            5449 zeroes,             604 ones
Profile Cycle            4186:             644 evals,             110 toggles,            5391 zeroes,             524 ones
Profile Cycle            4187:             635 evals,              38 toggles,            5288 zeroes,             528 ones
Profile Cycle            4188:             636 evals,               8 toggles,            5292 zeroes,             525 ones
Profile Cycle            4189:             637 evals,              17 toggles,            5295 zeroes,             524 ones
Profile Cycle            4190:             653 evals,              70 toggles,            5374 zeroes,             583 ones
Profile Cycle            4191:             649 evals,             266 toggles,            5401 zeroes,             608 ones
Profile Cycle            4192:             659 evals,             430 toggles,            5425 zeroes,             734 ones
Profile Cycle            4193:             679 evals,             413 toggles,            5541 zeroes,             792 ones
Profile Cycle            4194:             634 evals,             441 toggles,            5407 zeroes,             901 ones
Profile Cycle            4195:             647 evals,             606 toggles,            5633 zeroes,             749 ones
[4195] 150 5047
Profile Cycle            4196:             607 evals,             261 toggles,            5521 zeroes,             629 ones
Profile Cycle            4197:             621 evals,             188 toggles,            5614 zeroes,             553 ones
Profile Cycle            4198:             629 evals,             204 toggles,            5626 zeroes,             436 ones
Profile Cycle            4199:             669 evals,             109 toggles,            5568 zeroes,             426 ones
Profile Cycle            4200:             602 evals,             261 toggles,            5374 zeroes,             612 ones
Profile Cycle            4201:             637 evals,             181 toggles,            5298 zeroes,             648 ones
Profile Cycle            4202:             658 evals,              77 toggles,            5344 zeroes,             709 ones
Profile Cycle            4203:             644 evals,             127 toggles,            5298 zeroes,             617 ones
Profile Cycle            4204:             635 evals,              30 toggles,            5204 zeroes,             612 ones
Profile Cycle            4205:             636 evals,              14 toggles,            5214 zeroes,             603 ones
Profile Cycle            4206:             637 evals,               8 toggles,            5208 zeroes,             611 ones
Profile Cycle            4207:             653 evals,              63 toggles,            5311 zeroes,             646 ones
Profile Cycle            4208:             670 evals,             203 toggles,            5389 zeroes,             637 ones
Profile Cycle            4209:             621 evals,             312 toggles,            5578 zeroes,             592 ones
Profile Cycle            4210:             647 evals,             270 toggles,            5774 zeroes,             494 ones
Profile Cycle            4211:             648 evals,             141 toggles,            5536 zeroes,             441 ones
Profile Cycle            4212:             604 evals,             250 toggles,            5417 zeroes,             602 ones
Profile Cycle            4213:             658 evals,             186 toggles,            5386 zeroes,             577 ones
Profile Cycle            4214:             658 evals,              64 toggles,            5410 zeroes,             643 ones
Profile Cycle            4215:             644 evals,             129 toggles,            5367 zeroes,             548 ones
Profile Cycle            4216:             635 evals,              34 toggles,            5265 zeroes,             551 ones
Profile Cycle            4217:             636 evals,              11 toggles,            5272 zeroes,             545 ones
Profile Cycle            4218:             637 evals,               8 toggles,            5266 zeroes,             553 ones
Profile Cycle            4219:             653 evals,              76 toggles,            5361 zeroes,             596 ones
Profile Cycle            4220:             670 evals,             254 toggles,            5436 zeroes,             590 ones
Profile Cycle            4221:             638 evals,             441 toggles,            5335 zeroes,             807 ones
Profile Cycle            4222:             679 evals,             409 toggles,            5598 zeroes,             735 ones
Profile Cycle            4223:             634 evals,             463 toggles,            5392 zeroes,             916 ones
Profile Cycle            4224:             647 evals,             556 toggles,            5654 zeroes,             728 ones
[4224] 151 5062
Profile Cycle            4225:             607 evals,             241 toggles,            5579 zeroes,             571 ones
Profile Cycle            4226:             621 evals,             257 toggles,            5660 zeroes,             507 ones
Profile Cycle            4227:             629 evals,             185 toggles,            5655 zeroes,             407 ones
Profile Cycle            4228:             669 evals,              98 toggles,            5588 zeroes,             406 ones
Profile Cycle            4229:             602 evals,             212 toggles,            5440 zeroes,             546 ones
Profile Cycle            4230:             658 evals,             145 toggles,            5375 zeroes,             588 ones
Profile Cycle            4231:             637 evals,              70 toggles,            5393 zeroes,             643 ones
Profile Cycle            4232:             644 evals,             134 toggles,            5381 zeroes,             534 ones
Profile Cycle            4233:             635 evals,              29 toggles,            5294 zeroes,             522 ones
Profile Cycle            4234:             636 evals,               8 toggles,            5298 zeroes,             519 ones
Profile Cycle            4235:             637 evals,              14 toggles,            5298 zeroes,             521 ones
Profile Cycle            4236:             653 evals,              47 toggles,            5405 zeroes,             552 ones
Profile Cycle            4237:             670 evals,             162 toggles,            5462 zeroes,             564 ones
Profile Cycle            4238:             621 evals,             292 toggles,            5632 zeroes,             538 ones
Profile Cycle            4239:             647 evals,             252 toggles,            5821 zeroes,             447 ones
Profile Cycle            4240:             669 evals,             129 toggles,            5604 zeroes,             390 ones
Profile Cycle            4241:             583 evals,             232 toggles,            5425 zeroes,             577 ones
Profile Cycle            4242:             658 evals,             194 toggles,            5413 zeroes,             550 ones
Profile Cycle            4243:             658 evals,              67 toggles,            5440 zeroes,             613 ones
Profile Cycle            4244:             644 evals,             121 toggles,            5391 zeroes,             524 ones
Profile Cycle            4245:             635 evals,              36 toggles,            5303 zeroes,             513 ones
Profile Cycle            4246:             636 evals,               8 toggles,            5307 zeroes,             510 ones
Profile Cycle            4247:             637 evals,              11 toggles,            5304 zeroes,             515 ones
Profile Cycle            4248:             653 evals,              56 toggles,            5404 zeroes,             553 ones
Profile Cycle            4249:             670 evals,             241 toggles,            5512 zeroes,             514 ones
Profile Cycle            4250:             659 evals,             334 toggles,            5483 zeroes,             676 ones
Profile Cycle            4251:             658 evals,             378 toggles,            5629 zeroes,             687 ones
Profile Cycle            4252:             634 evals,             457 toggles,            5411 zeroes,             897 ones
Profile Cycle            4253:             647 evals,             610 toggles,            5623 zeroes,             759 ones
[4253] 152 5055
Profile Cycle            4254:             607 evals,             266 toggles,            5537 zeroes,             613 ones
Profile Cycle            4255:             621 evals,             233 toggles,            5673 zeroes,             494 ones
Profile Cycle            4256:             629 evals,             193 toggles,            5663 zeroes,             399 ones
Profile Cycle            4257:             669 evals,             102 toggles,            5599 zeroes,             395 ones
Profile Cycle            4258:             602 evals,             215 toggles,            5413 zeroes,             573 ones
Profile Cycle            4259:             658 evals,             175 toggles,            5362 zeroes,             601 ones
Profile Cycle            4260:             658 evals,              58 toggles,            5392 zeroes,             661 ones
Profile Cycle            4261:             623 evals,             118 toggles,            5310 zeroes,             588 ones
Profile Cycle            4262:             635 evals,              50 toggles,            5255 zeroes,             561 ones
Profile Cycle            4263:             636 evals,              11 toggles,            5262 zeroes,             555 ones
Profile Cycle            4264:             637 evals,               8 toggles,            5256 zeroes,             563 ones
Profile Cycle            4265:             653 evals,              49 toggles,            5376 zeroes,             581 ones
Profile Cycle            4266:             670 evals,             160 toggles,            5460 zeroes,             566 ones
Profile Cycle            4267:             621 evals,             284 toggles,            5596 zeroes,             574 ones
Profile Cycle            4268:             647 evals,             265 toggles,            5786 zeroes,             482 ones
Profile Cycle            4269:             669 evals,             145 toggles,            5591 zeroes,             403 ones
Profile Cycle            4270:             604 evals,             234 toggles,            5400 zeroes,             619 ones
Profile Cycle            4271:             637 evals,             216 toggles,            5351 zeroes,             595 ones
Profile Cycle            4272:             658 evals,              99 toggles,            5413 zeroes,             640 ones
Profile Cycle            4273:             644 evals,             137 toggles,            5376 zeroes,             539 ones
Profile Cycle            4274:             635 evals,              33 toggles,            5278 zeroes,             538 ones
Profile Cycle            4275:             636 evals,              14 toggles,            5288 zeroes,             529 ones
Profile Cycle            4276:             637 evals,               8 toggles,            5282 zeroes,             537 ones
Profile Cycle            4277:             653 evals,              66 toggles,            5378 zeroes,             579 ones
Profile Cycle            4278:             670 evals,             255 toggles,            5483 zeroes,             543 ones
Profile Cycle            4279:             659 evals,             359 toggles,            5463 zeroes,             696 ones
Profile Cycle            4280:             679 evals,             420 toggles,            5582 zeroes,             751 ones
Profile Cycle            4281:             613 evals,             453 toggles,            5436 zeroes,             855 ones
Profile Cycle            4282:             647 evals,             566 toggles,            5705 zeroes,             677 ones
[4282] 153 5034
Profile Cycle            4283:             607 evals,             236 toggles,            5593 zeroes,             557 ones
Profile Cycle            4284:             621 evals,             218 toggles,            5660 zeroes,             507 ones
Profile Cycle            4285:             629 evals,             194 toggles,            5664 zeroes,             398 ones
Profile Cycle            4286:             669 evals,              99 toggles,            5597 zeroes,             397 ones
Profile Cycle            4287:             602 evals,             213 toggles,            5411 zeroes,             575 ones
Profile Cycle            4288:             658 evals,             149 toggles,            5351 zeroes,             612 ones
Profile Cycle            4289:             658 evals,              67 toggles,            5390 zeroes,             663 ones
Profile Cycle            4290:             644 evals,             108 toggles,            5332 zeroes,             583 ones
Profile Cycle            4291:             614 evals,              41 toggles,            5214 zeroes,             585 ones
Profile Cycle            4292:             636 evals,              35 toggles,            5239 zeroes,             578 ones
Profile Cycle            4293:             637 evals,              11 toggles,            5236 zeroes,             583 ones
Profile Cycle            4294:             653 evals,              58 toggles,            5336 zeroes,             621 ones
Profile Cycle            4295:             670 evals,             196 toggles,            5402 zeroes,             624 ones
Profile Cycle            4296:             621 evals,             296 toggles,            5584 zeroes,             586 ones
Profile Cycle            4297:             647 evals,             257 toggles,            5775 zeroes,             493 ones
Profile Cycle            4298:             669 evals,             129 toggles,            5558 zeroes,             436 ones
Profile Cycle            4299:             604 evals,             228 toggles,            5406 zeroes,             613 ones
Profile Cycle            4300:             658 evals,             182 toggles,            5372 zeroes,             591 ones
Profile Cycle            4301:             637 evals,              73 toggles,            5369 zeroes,             667 ones
Profile Cycle            4302:             644 evals,             151 toggles,            5372 zeroes,             543 ones
Profile Cycle            4303:             635 evals,              37 toggles,            5273 zeroes,             543 ones
Profile Cycle            4304:             636 evals,               8 toggles,            5277 zeroes,             540 ones
Profile Cycle            4305:             637 evals,              14 toggles,            5277 zeroes,             542 ones
Profile Cycle            4306:             653 evals,              67 toggles,            5363 zeroes,             594 ones
Profile Cycle            4307:             670 evals,             257 toggles,            5441 zeroes,             585 ones
Profile Cycle            4308:             659 evals,             417 toggles,            5398 zeroes,             761 ones
Profile Cycle            4309:             679 evals,             377 toggles,            5631 zeroes,             702 ones
Profile Cycle            4310:             634 evals,             409 toggles,            5446 zeroes,             862 ones
Profile Cycle            4311:             626 evals,             574 toggles,            5690 zeroes,             675 ones
[4311] 154 5004
Profile Cycle            4312:             607 evals,             278 toggles,            5635 zeroes,             515 ones
Profile Cycle            4313:             621 evals,             235 toggles,            5668 zeroes,             499 ones
Profile Cycle            4314:             629 evals,             195 toggles,            5680 zeroes,             382 ones
Profile Cycle            4315:             669 evals,             106 toggles,            5619 zeroes,             375 ones
Profile Cycle            4316:             602 evals,             243 toggles,            5410 zeroes,             576 ones
Profile Cycle            4317:             658 evals,             174 toggles,            5358 zeroes,             605 ones
Profile Cycle            4318:             658 evals,              64 toggles,            5382 zeroes,             671 ones
Profile Cycle            4319:             644 evals,             132 toggles,            5342 zeroes,             573 ones
Profile Cycle            4320:             635 evals,              26 toggles,            5256 zeroes,             560 ones
Profile Cycle            4321:             615 evals,              17 toggles,            5239 zeroes,             561 ones
Profile Cycle            4322:             637 evals,              33 toggles,            5237 zeroes,             582 ones
Profile Cycle            4323:             653 evals,              52 toggles,            5354 zeroes,             603 ones
Profile Cycle            4324:             670 evals,             181 toggles,            5456 zeroes,             570 ones
Profile Cycle            4325:             621 evals,             299 toggles,            5575 zeroes,             595 ones
Profile Cycle            4326:             647 evals,             275 toggles,            5773 zeroes,             495 ones
Profile Cycle            4327:             669 evals,             139 toggles,            5572 zeroes,             422 ones
Profile Cycle            4328:             604 evals,             242 toggles,            5387 zeroes,             632 ones
Profile Cycle            4329:             658 evals,             211 toggles,            5368 zeroes,             595 ones
Profile Cycle            4330:             658 evals,              70 toggles,            5386 zeroes,             667 ones
Profile Cycle            4331:             623 evals,             147 toggles,            5325 zeroes,             573 ones
Profile Cycle            4332:             635 evals,              60 toggles,            5269 zeroes,             547 ones
Profile Cycle            4333:             636 evals,              11 toggles,            5276 zeroes,             541 ones
Profile Cycle            4334:             637 evals,               8 toggles,            5270 zeroes,             549 ones
Profile Cycle            4335:             653 evals,              71 toggles,            5369 zeroes,             588 ones
Profile Cycle            4336:             670 evals,             259 toggles,            5474 zeroes,             552 ones
Profile Cycle            4337:             659 evals,             350 toggles,            5473 zeroes,             686 ones
Profile Cycle            4338:             679 evals,             323 toggles,            5643 zeroes,             690 ones
Profile Cycle            4339:             634 evals,             457 toggles,            5434 zeroes,             874 ones
Profile Cycle            4340:             647 evals,             645 toggles,            5646 zeroes,             736 ones
[4340] 155 4975
Profile Cycle            4341:             586 evals,             292 toggles,            5526 zeroes,             607 ones
Profile Cycle            4342:             621 evals,             299 toggles,            5661 zeroes,             506 ones
Profile Cycle            4343:             629 evals,             201 toggles,            5670 zeroes,             392 ones
Profile Cycle            4344:             669 evals,              99 toggles,            5603 zeroes,             391 ones
Profile Cycle            4345:             602 evals,             211 toggles,            5420 zeroes,             566 ones
Profile Cycle            4346:             658 evals,             149 toggles,            5360 zeroes,             603 ones
Profile Cycle            4347:             658 evals,              61 toggles,            5393 zeroes,             660 ones
Profile Cycle            4348:             644 evals,             108 toggles,            5335 zeroes,             580 ones
Profile Cycle            4349:             635 evals,              32 toggles,            5262 zeroes,             554 ones
Profile Cycle            4350:             636 evals,               8 toggles,            5266 zeroes,             551 ones
Profile Cycle            4351:             616 evals,              23 toggles,            5239 zeroes,             563 ones
Profile Cycle            4352:             653 evals,              61 toggles,            5380 zeroes,             577 ones
Profile Cycle            4353:             670 evals,             157 toggles,            5479 zeroes,             547 ones
Profile Cycle            4354:             621 evals,             271 toggles,            5589 zeroes,             581 ones
Profile Cycle            4355:             647 evals,             264 toggles,            5785 zeroes,             483 ones
Profile Cycle            4356:             669 evals,             136 toggles,            5581 zeroes,             413 ones
Profile Cycle            4357:             604 evals,             241 toggles,            5396 zeroes,             623 ones
Profile Cycle            4358:             658 evals,             201 toggles,            5368 zeroes,             595 ones
Profile Cycle            4359:             658 evals,              79 toggles,            5395 zeroes,             658 ones
Profile Cycle            4360:             644 evals,             134 toggles,            5355 zeroes,             560 ones
Profile Cycle            4361:             614 evals,              46 toggles,            5225 zeroes,             574 ones
Profile Cycle            4362:             636 evals,              37 toggles,            5278 zeroes,             539 ones
Profile Cycle            4363:             637 evals,              11 toggles,            5275 zeroes,             544 ones
Profile Cycle            4364:             653 evals,              76 toggles,            5354 zeroes,             603 ones
Profile Cycle            4365:             670 evals,             287 toggles,            5441 zeroes,             585 ones
Profile Cycle            4366:             659 evals,             352 toggles,            5499 zeroes,             660 ones
Profile Cycle            4367:             679 evals,             382 toggles,            5637 zeroes,             696 ones
Profile Cycle            4368:             634 evals,             435 toggles,            5489 zeroes,             819 ones
Profile Cycle            4369:             647 evals,             562 toggles,            5700 zeroes,             682 ones
[4369] 156 4951
Profile Cycle            4370:             607 evals,             247 toggles,            5582 zeroes,             568 ones
Profile Cycle            4371:             600 evals,             260 toggles,            5628 zeroes,             522 ones
Profile Cycle            4372:             629 evals,             220 toggles,            5673 zeroes,             389 ones
Profile Cycle            4373:             669 evals,             103 toggles,            5609 zeroes,             385 ones
Profile Cycle            4374:             602 evals,             221 toggles,            5391 zeroes,             595 ones
Profile Cycle            4375:             658 evals,             176 toggles,            5342 zeroes,             621 ones
Profile Cycle            4376:             658 evals,              64 toggles,            5366 zeroes,             687 ones
Profile Cycle            4377:             644 evals,             125 toggles,            5320 zeroes,             595 ones
Profile Cycle            4378:             635 evals,              26 toggles,            5234 zeroes,             582 ones
Profile Cycle            4379:             636 evals,              17 toggles,            5247 zeroes,             570 ones
